doh_id,insp_rpt,name,address,phone_num,yelp_id,lat,lon,insp_date,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,yelp_cat,yelp_rating,yelp_reviews,risk,insp_name,insp_badge,license_number,crime_count,311_count,construction_count,avg_high_temp
2085,610141,DALCHINI / LE MIRCH,"1736 CONNECTICUT AVE NW Washington, DC 20009",2026293577,le-mirch-washington-dc,38.9137224,-77.0461232,2015-02-26,12:30:00,Routine,8,2,2,0,0,0,6,2,"[[Indian, indpak]]",4.0,236,3,ALEMAYEHU  TEKLESELASSIE,29,931353005097,8,0,5,50.9
2129,405579,EL TAMARINDO,"1785 FLORIDA AVE NW Washington, DC 20009",2023283660,el-tamarindo-washington,38.917187,-77.0412931,2014-11-06,11:20:00,Routine,1,0,1,0,0,0,0,0,"[[Mexican, mexican], [Salvadoran, salvadoran]]",3.5,290,3,A. Jackson,54,931339408745,19,0,15,56.14
2129,810435,EL TAMARINDO,"1785 FLORIDA AVE NW Washington, DC 20009",2023283660,el-tamarindo-washington,38.917187,-77.0412931,2015-05-14,11:10:00,Routine,5,5,0,0,0,0,5,5,"[[Mexican, mexican], [Salvadoran, salvadoran]]",3.5,290,3,Jaime Hernandez,607,931339408745,23,0,15,78.54
2149,183848,DACOR HOUSE,"1801 F ST NW WASHINGTON, DC 20006",2026820500,dacor-bacon-house-foundation-washington,38.8975654,-77.0419261,2013-07-30,14:30:00,Routine,1,1,1,0,1,0,0,0,"[[Landmarks & Historical Buildings, landmarks]]",4.5,2,3,SHARON CAVE,124,931350006342,9,0,10,96.8
2149,200579,DACOR HOUSE,"1801 F ST NW WASHINGTON, DC 20006",2026820500,dacor-bacon-house-foundation-washington,38.8975654,-77.0419261,2013-12-13,13:40:00,Routine,3,0,3,0,0,0,0,0,"[[Landmarks & Historical Buildings, landmarks]]",4.5,2,3,Carolene Bailey,107,931350006342,11,0,5,36.38
2149,405620,DACOR HOUSE,"1801 F ST NW WASHINGTON, DC 20006",2026820500,dacor-bacon-house-foundation-washington,38.8975654,-77.0419261,2014-11-07,10:45:00,Routine,2,2,0,0,0,0,2,2,"[[Landmarks & Historical Buildings, landmarks]]",4.5,2,3,ROSS GATERETSE,624,931350006342,5,0,6,56.4
2149,810170,DACOR HOUSE,"1801 F ST NW WASHINGTON, DC 20006",2026820500,dacor-bacon-house-foundation-washington,38.8975654,-77.0419261,2015-05-06,13:28:00,Routine,4,3,4,0,0,0,0,3,"[[Landmarks & Historical Buildings, landmarks]]",4.5,2,3,Laura Wildey,89,931350006342,5,0,14,80.78
2149,814125,DACOR HOUSE,"1801 F ST NW WASHINGTON, DC 20006",2026820500,dacor-bacon-house-foundation-washington,38.8975654,-77.0419261,2015-10-15,10:50:00,Routine,3,3,1,0,0,0,2,3,"[[Landmarks & Historical Buildings, landmarks]]",4.5,2,3,Jaime Hernandez,607,931350006342,14,0,14,74.09
2150,198904,CORNER BAKERY CAFE,"1801 H ST NW Washington, DC 20006",2028870420,corner-bakery-cafe-washington,38.9004804,-77.0420107,2013-09-19,11:15:00,Routine,3,2,3,0,1,0,0,1,"[[Bakeries, bakeries], [American (New), newamerican]]",3.5,81,3,Carolene Bailey,107,1343166002080,15,0,8,75.01
2150,607176,CORNER BAKERY CAFE,"1801 H ST NW Washington, DC 20006",2028870420,corner-bakery-cafe-washington,38.9004804,-77.0420107,2015-01-16,09:50:00,Routine,5,2,1,0,1,0,4,1,"[[Bakeries, bakeries], [American (New), newamerican]]",3.5,81,3,ALEMAYEHU TEKLESELASSIE,29,1343166002080,19,0,7,39.76
2153,198863,AU BON PAIN,"1801 L ST NW Washington, DC 20036",2023314190,au-bon-pain-washington-5,38.9041487,-77.0420281,2013-09-18,10:30:00,Routine,4,2,1,0,0,0,3,2,"[[Sandwiches, sandwiches]]",3.0,27,3,ROSS GATERETSE,624,434669008895,22,0,10,74.06
2153,606142,AU BON PAIN,"1801 L ST NW Washington, DC 20036",2023314190,au-bon-pain-washington-5,38.9041487,-77.0420281,2014-12-01,12:21:00,Routine,4,0,3,0,0,0,1,0,"[[Sandwiches, sandwiches]]",3.0,27,3,ALEMAYEHU TEKLESELASSIE,29,434669008895,23,0,8,42.74
2153,811434,AU BON PAIN,"1801 L ST NW Washington, DC 20036",2023314190,au-bon-pain-washington-5,38.9041487,-77.0420281,2015-06-18,10:15:00,Routine,3,2,2,0,1,0,1,1,"[[Sandwiches, sandwiches]]",3.0,27,3,VICTOR CURRIE,88,434669008895,22,0,12,84.55
2170,200658,BLACK CAT,"1811 14TH ST NW Washington, DC 20009",2026674490,black-cat-washington,38.9145839,-77.0315377,2013-12-18,21:00:00,Routine,5,4,0,0,0,0,5,4,"[[Music Venues, musicvenues], [Bars, bars]]",3.5,370,2,Adebola Adepoju / Jemal Yasin,16,931367004467,22,0,8,38.04
2181,405163,CASHION'S EAT PLACE ,"1819 COLUMBIA RD NW Washington, DC 20009",2027971819,cashions-eat-place-washington,38.9219075,-77.0436839,2014-10-25,16:45:00,Routine,6,3,0,0,0,0,6,3,"[[American (Traditional), tradamerican]]",3.5,388,3,Joyce Moore,64,6115267002667,9,0,6,72.57
2181,811357,CASHION'S EAT PLACE ,"1819 COLUMBIA RD NW Washington, DC 20009",2027971819,cashions-eat-place-washington,38.9219075,-77.0436839,2015-06-16,17:30:00,Routine,6,4,1,0,0,0,5,4,"[[American (Traditional), tradamerican]]",3.5,388,3,Joyce Moore,64,6115267002667,17,0,12,87.78
2181,823596,CASHION'S EAT PLACE ,"1819 COLUMBIA RD NW Washington, DC 20009",2027971819,cashions-eat-place-washington,38.9219075,-77.0436839,2016-04-05,18:25:00,Routine,5,3,3,0,0,0,2,3,"[[American (Traditional), tradamerican]]",3.5,388,3,Alice Jackson,54,6115267002667,9,0,4,66.91
2188,606340,CAMELOT,"1823 M ST NW Washington, DC 20036",2023599994,camelot-showbar-washington-2,38.9059184,-77.0427138,2014-12-04,23:15:00,Routine,2,3,2,0,0,0,0,3,"[[Adult Entertainment, adultentertainment]]",2.5,79,3,VICTOR CURRIE,88,1234553001992,22,0,11,34.75
2188,821022,CAMELOT,"1823 M ST NW Washington, DC 20036",2023599994,camelot-showbar-washington-2,38.9059184,-77.0427138,2015-12-15,12:40:00,Routine,1,1,1,0,0,0,0,1,"[[Adult Entertainment, adultentertainment]]",2.5,79,3,Temesgen Jemaneh,422,1234553001992,27,0,15,30.52
2215,201177,EL RINCON ESPANOL,"1826 COLUMBIA RD NW WASHINGTON, DC 20009",2022654943,el-rincon-espanol-restaurants-washington-2,38.9219445,-77.0430617,2014-01-17,11:00:00,Routine,4,4,2,0,1,0,2,3,"[[Mexican, mexican], [Spanish, spanish]]",2.5,41,3,A. Jackson,54,931339901589,19,0,4,33.25
2215,405138,EL RINCON ESPANOL,"1826 COLUMBIA RD NW WASHINGTON, DC 20009",2022654943,el-rincon-espanol-restaurants-washington-2,38.9219445,-77.0430617,2014-10-24,12:30:00,Routine,13,6,6,0,1,0,7,5,"[[Mexican, mexican], [Spanish, spanish]]",2.5,41,3,Megan Johnson,121,931339901589,16,0,8,72.42
2215,810438,EL RINCON ESPANOL,"1826 COLUMBIA RD NW WASHINGTON, DC 20009",2022654943,el-rincon-espanol-restaurants-washington-2,38.9219445,-77.0430617,2015-05-14,13:25:00,Routine,7,6,1,0,1,0,6,5,"[[Mexican, mexican], [Spanish, spanish]]",2.5,41,3,Jaime Hernandez,607,931339901589,20,0,10,78.54
2221,205800,CORNER BAKERY CAFE,"1828 L ST NW Washington, DC 20036",2027769052,corner-bakery-cafe-washington,38.9034664,-77.0428976,2014-08-28,13:00:00,Routine,3,2,0,0,1,0,3,1,"[[Bakeries, bakeries], [American (New), newamerican]]",3.5,81,3,Douglas Dalier,82,931366002069,25,0,10,86.47
2221,607193,CORNER BAKERY CAFE,"1828 L ST NW Washington, DC 20036",2027769052,corner-bakery-cafe-washington,38.9034664,-77.0428976,2015-01-20,10:05:00,Routine,6,4,4,0,2,0,2,2,"[[Bakeries, bakeries], [American (New), newamerican]]",3.5,81,3,Jaime Hernandez,607,931366002069,14,0,6,39.72
2223,405904,ASTOR PIZZA,"1829 COLUMBIA RD NW Washington, DC 20009",2027457495,astor-mediterranean-washington,38.9217386,-77.0437696,2014-11-19,11:15:00,Routine,2,1,1,0,1,0,1,0,"[[Greek, greek], [Mediterranean, mediterranean], [Middle Eastern, mideastern]]",4.0,238,3,A. Jackson,54,931339001873,14,0,7,49.6
2223,810738,ASTOR PIZZA,"1829 COLUMBIA RD NW Washington, DC 20009",2027457495,astor-mediterranean-washington,38.9217386,-77.0437696,2015-05-27,13:20:00,Routine,8,9,1,0,1,0,7,8,"[[Greek, greek], [Mediterranean, mediterranean], [Middle Eastern, mideastern]]",4.0,238,3,Jaime Hernandez,607,931339001873,16,0,11,77.22
2223,823821,ASTOR PIZZA,"1829 COLUMBIA RD NW Washington, DC 20009",2027457495,astor-mediterranean-washington,38.9217386,-77.0437696,2016-04-13,11:33:00,Routine,5,1,0,0,0,0,5,1,"[[Greek, greek], [Mediterranean, mediterranean], [Middle Eastern, mideastern]]",4.0,238,3,Denise T. Lucas,603,931339001873,13,0,7,72.27
2226,200595,BAR PILAR ,"1833 14TH ST NW Washington, DC 20009",2022651751,bar-pilar-washington,38.915125,-77.0315917,2013-12-16,18:10:00,Routine,4,3,4,0,0,0,0,3,"[[American (New), newamerican], [Cocktail Bars, cocktailbars]]",3.5,416,3,JEMAL YASIN/ ADEBOLA ADEPOJU,26,931370105047,20,0,7,39.07
2226,405161,BAR PILAR ,"1833 14TH ST NW Washington, DC 20009",2022651751,bar-pilar-washington,38.915125,-77.0315917,2014-10-24,19:50:00,Routine,3,1,0,0,0,0,3,1,"[[American (New), newamerican], [Cocktail Bars, cocktailbars]]",3.5,416,3,Temesgen Jemaneh,422,931370105047,24,0,12,72.42
2226,825249,BAR PILAR ,"1833 14TH ST NW Washington, DC 20009",2022651751,bar-pilar-washington,38.915125,-77.0315917,2016-06-03,16:50:00,Routine,1,1,0,0,0,0,1,1,"[[American (New), newamerican], [Cocktail Bars, cocktailbars]]",3.5,416,3,Joyce Moore,64,931370105047,0,0,0,86.9
2227,184051,HABANA VILLAGE ,"1834 COLUMBIA RD NW Washington, DC 20009",2024626310,habana-village-washington,38.9217321,-77.0431045,2013-08-07,17:40:00,Routine,3,2,0,0,0,0,3,2,"[[Cuban, cuban], [Dance Clubs, danceclubs], [Latin American, latin]]",3.5,158,3,ROSS GATERETSE,624,9313040006226,16,0,6,95.32
2227,405164,HABANA VILLAGE ,"1834 COLUMBIA RD NW Washington, DC 20009",2024626310,habana-village-washington,38.9217321,-77.0431045,2014-10-25,20:00:00,Routine,4,2,0,0,0,0,4,2,"[[Cuban, cuban], [Dance Clubs, danceclubs], [Latin American, latin]]",3.5,158,3,Joyce Moore,64,9313040006226,12,0,6,72.57
2228,811242,CAFE DIVAN,"1832 WISCONSIN AVE NW Washington, DC 20007",2023381747,café-divan-washington-2,38.915394,-77.067747,2015-06-12,11:15:00,Routine,7,1,4,0,0,0,3,1,"[[Turkish, turkish], [Mediterranean, mediterranean]]",3.5,233,3,ALEMAYEHU TEKLESELASSIE,29,931350003090,2,0,1,84.32
2239,205411,CAFE SAINT-EX,"1847 14TH ST NW WASHINGTON, DC 20009",2022657839,cafe-saint-ex-washington,38.915421,-77.031671,2014-08-14,13:10:00,Routine,5,0,4,0,0,0,1,0,"[[Pubs, pubs], [American (Traditional), tradamerican]]",3.5,488,3,DOUGLAS DALIER,82,931314000265,31,0,8,86.91
2239,610209,CAFE SAINT-EX,"1847 14TH ST NW WASHINGTON, DC 20009",2022657839,cafe-saint-ex-washington,38.915421,-77.031671,2015-02-27,12:05:00,Routine,6,5,4,0,1,0,2,4,"[[Pubs, pubs], [American (Traditional), tradamerican]]",3.5,488,3,Megan Johnson,121,931314000265,10,0,11,48.06
2239,812963,CAFE SAINT-EX,"1847 14TH ST NW WASHINGTON, DC 20009",2022657839,cafe-saint-ex-washington,38.915421,-77.031671,2015-08-27,14:00:00,Routine,5,2,2,1,1,2,3,1,"[[Pubs, pubs], [American (Traditional), tradamerican]]",3.5,488,3,Alice Jackson,54,931314000265,24,0,10,85.49
2239,824196,CAFE SAINT-EX,"1847 14TH ST NW WASHINGTON, DC 20009",2022657839,cafe-saint-ex-washington,38.915421,-77.031671,2016-04-27,16:00:00,Routine,5,1,0,0,0,0,5,1,"[[Pubs, pubs], [American (Traditional), tradamerican]]",3.5,488,3,Joyce Moore,64,931314000265,22,0,5,77.66
2243,607182,AU BON PAIN,"1850 K ST NW Washington, DC 20006",2028879721,au-bon-pain-washington-5,38.9022704,-77.0430975,2015-01-16,10:20:00,Routine,2,2,1,0,0,0,1,2,"[[Sandwiches, sandwiches]]",3.0,27,3,Jaime Hernandez,607,931369008984,23,0,9,39.76
2244,198899,AU BON PAIN,"1850 M ST NW Washington, DC 20036",2028330120,au-bon-pain-washington-5,38.9053557,-77.0428837,2013-09-19,10:00:00,Routine,0,1,0,0,0,0,0,1,"[[Sandwiches, sandwiches]]",3.0,27,3,A. Jackson,54,931369008897,21,0,10,75.01
2244,606313,AU BON PAIN,"1850 M ST NW Washington, DC 20036",2028330120,au-bon-pain-washington-5,38.9053557,-77.0428837,2014-12-05,10:20:00,Routine,3,1,2,0,0,0,1,1,"[[Sandwiches, sandwiches]]",3.0,27,3,ALEMAYEHU TEKLESELASSIE,29,931369008897,15,0,4,35.26
2244,810604,AU BON PAIN,"1850 M ST NW Washington, DC 20036",2028330120,au-bon-pain-washington-5,38.9053557,-77.0428837,2015-05-20,09:50:00,Routine,3,1,2,0,0,0,1,1,"[[Sandwiches, sandwiches]]",3.0,27,3,VICTOR CURRIE,88,931369008897,23,0,14,84.08
2284,611305,CHALIN'S RESTAURANT,"1912 I ST NW Washington, DC 20006",2022936000,chalins-restaurant-washington,38.9010324,-77.0439926,2015-04-07,11:00:00,Routine,4,3,2,0,1,0,2,2,"[[Chinese, chinese]]",3.0,93,3,Alice Jackson,54,931350006410,17,0,8,64.13
2298,183832,CAFE ARIA,"1917 F ST NW Washington, DC 20006",2025890899,pizza-italia-washington,38.8975075,-77.0441971,2013-07-30,11:30:00,Routine,2,0,2,0,0,0,0,0,"[[Pizza, pizza]]",2.5,16,3,SHARON CAVE,124,931366005516,8,0,8,96.8
2298,200578,CAFE ARIA,"1917 F ST NW Washington, DC 20006",2025890899,pizza-italia-washington,38.8975075,-77.0441971,2013-12-13,10:30:00,Routine,3,0,2,0,0,0,1,0,"[[Pizza, pizza]]",2.5,16,3,Carolene Bailey,107,931366005516,8,0,5,36.38
2298,405374,CAFE ARIA,"1917 F ST NW Washington, DC 20006",2025890899,pizza-italia-washington,38.8975075,-77.0441971,2014-10-30,10:45:00,Routine,9,2,1,0,0,0,8,2,"[[Pizza, pizza]]",2.5,16,3,ROSS GATERETSE,624,931366005516,4,0,5,62.33
2298,810569,CAFE ARIA,"1917 F ST NW Washington, DC 20006",2025890899,pizza-italia-washington,38.8975075,-77.0441971,2015-05-20,10:42:00,Routine,8,3,3,0,1,0,5,2,"[[Pizza, pizza]]",2.5,16,3,Laura Wildey,89,931366005516,10,0,7,84.08
2298,813837,CAFE ARIA,"1917 F ST NW Washington, DC 20006",2025890899,pizza-italia-washington,38.8975075,-77.0441971,2015-10-05,11:25:00,Routine,4,3,0,0,0,0,4,3,"[[Pizza, pizza]]",2.5,16,3,Jaime Hernandez,607,931366005516,8,0,10,73.05
2298,824822,CAFE ARIA,"1917 F ST NW Washington, DC 20006",2025890899,pizza-italia-washington,38.8975075,-77.0441971,2016-05-20,14:00:00,Routine,2,0,1,0,0,0,1,0,"[[Pizza, pizza]]",2.5,16,3,Joyce Moore,64,931366005516,7,0,1,84.14
2303,183307,COFFEE BEAN & TEA LEAF,"1919 CONNECTICUT AVE NW WASHINGTON, DC 20009",2024833000,the-coffee-bean-and-tea-leaf-washington,38.9164427,-77.0448716,2013-06-24,11:15:00,Routine,1,0,0,0,0,0,1,0,"[[Coffee & Tea, coffee]]",4.0,33,3,Carolene Bailey,107,931367002959,14,0,8,91.09
2303,200128,COFFEE BEAN & TEA LEAF,"1919 CONNECTICUT AVE NW WASHINGTON, DC 20009",2024833000,the-coffee-bean-and-tea-leaf-washington,38.9164427,-77.0448716,2013-11-25,13:24:00,Routine,0,2,0,0,2,0,0,0,"[[Coffee & Tea, coffee]]",4.0,33,3,Denise T. Lucas,603,931367002959,21,0,3,37.15
2303,204501,COFFEE BEAN & TEA LEAF,"1919 CONNECTICUT AVE NW WASHINGTON, DC 20009",2024833000,the-coffee-bean-and-tea-leaf-washington,38.9164427,-77.0448716,2014-06-23,11:10:00,Routine,3,2,1,0,0,0,2,2,"[[Coffee & Tea, coffee]]",4.0,33,3,Megan Johnson,121,931367002959,15,0,5,79.59
2303,610687,COFFEE BEAN & TEA LEAF,"1919 CONNECTICUT AVE NW WASHINGTON, DC 20009",2024833000,the-coffee-bean-and-tea-leaf-washington,38.9164427,-77.0448716,2015-03-18,10:50:00,Routine,1,1,1,0,1,0,0,0,"[[Coffee & Tea, coffee]]",4.0,33,3,ALEMAYEHU  TEKLESELASSIE,29,931367002959,15,0,7,62.69
2303,813757,COFFEE BEAN & TEA LEAF,"1919 CONNECTICUT AVE NW WASHINGTON, DC 20009",2024833000,the-coffee-bean-and-tea-leaf-washington,38.9164427,-77.0448716,2015-10-01,02:10:00,Routine,1,0,1,0,0,0,0,0,"[[Coffee & Tea, coffee]]",4.0,33,3,Carolene Bailey,107,931367002959,19,0,6,72.75
2310,198900,BLACK ROOSTER,"1919 L ST NW Washington, DC 20036",2026594431,black-rooster-pub-washington,38.9039479,-77.0443701,2013-09-19,13:45:00,Routine,5,2,1,0,0,0,4,2,"[[Pubs, pubs]]",3.5,90,3,ROSS GATERETSE,624,931369004184,17,0,10,75.01
2310,606381,BLACK ROOSTER,"1919 L ST NW Washington, DC 20036",2026594431,black-rooster-pub-washington,38.9039479,-77.0443701,2014-12-09,13:40:00,Routine,6,3,2,0,0,0,4,3,"[[Pubs, pubs]]",3.5,90,3,ALEMAYEHU TEKLESELASSIE,29,931369004184,20,0,11,37.97
2310,823053,BLACK ROOSTER,"1919 L ST NW Washington, DC 20036",2026594431,black-rooster-pub-washington,38.9039479,-77.0443701,2016-03-11,13:55:00,Routine,2,2,0,0,0,0,2,2,"[[Pubs, pubs]]",3.5,90,3,ROSS J. GATERETSE,624,931369004184,16,0,8,55.28
2336,119224,ETETE RESTAURANT,"1942 9TH ST NW Washington, DC 20001",2022650010,etete-washington,38.9167494,-77.0242285,2013-09-06,13:45:00,Routine,7,2,1,0,0,0,6,2,"[[Ethiopian, ethiopian]]",3.5,435,3,Joyce Moore,64,931364003090,15,0,15,79.86
2336,404775,ETETE RESTAURANT,"1942 9TH ST NW Washington, DC 20001",2022650010,etete-washington,38.9167494,-77.0242285,2014-10-07,12:30:00,Routine,4,2,3,0,0,0,1,2,"[[Ethiopian, ethiopian]]",3.5,435,3,ALEMAYEHU TEKLESELASSIE,29,931364003090,29,0,9,76.94
2336,611108,ETETE RESTAURANT,"1942 9TH ST NW Washington, DC 20001",2022650010,etete-washington,38.9167494,-77.0242285,2015-03-30,14:25:00,Routine,6,3,1,0,0,0,5,3,"[[Ethiopian, ethiopian]]",3.5,435,3,ALEMAYEHU TEKLESELASSIE,29,931364003090,19,0,13,68.59
2336,823437,ETETE RESTAURANT,"1942 9TH ST NW Washington, DC 20001",2022650010,etete-washington,38.9167494,-77.0242285,2016-03-25,11:30:00,Routine,2,2,0,0,0,0,2,2,"[[Ethiopian, ethiopian]]",3.5,435,3,Temesgen Jemaneh,422,931364003090,27,1,7,66.89
2344,119402,BAJA FRESH MEXICAN GRILL,"1990 K ST NW WASHINGTON, DC 20006",2022930110,baja-fresh-washington,38.9019271,-77.0445214,2014-06-02,10:50:00,Routine,1,3,0,0,0,0,1,3,"[[Mexican, mexican]]",3.0,79,3,Joyce Moore,64,931369010877,8,0,7,84.81
2344,201418,BAJA FRESH MEXICAN GRILL,"1990 K ST NW WASHINGTON, DC 20006",2022930110,baja-fresh-washington,38.9019271,-77.0445214,2014-01-29,11:10:00,Routine,2,2,1,0,1,0,1,1,"[[Mexican, mexican]]",3.0,79,3,Carolene Bailey,107,931369010877,10,0,3,45.4
2344,820841,BAJA FRESH MEXICAN GRILL,"1990 K ST NW WASHINGTON, DC 20006",2022930110,baja-fresh-washington,38.9019271,-77.0445214,2015-12-07,11:35:00,Routine,4,2,2,0,0,0,2,2,"[[Mexican, mexican]]",3.0,79,3,Denise T. Lucas,603,931369010877,15,0,5,47.94
2382,198759,AU BON PAIN,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",2028879215,au-bon-pain-washington-5,38.9002964,-77.0457525,2013-09-13,09:20:00,Routine,2,0,0,0,0,0,2,0,"[[Sandwiches, sandwiches]]",3.0,27,3,Temesgen Jemaneh,422,931369008888,6,0,10,88.84
2382,202414,AU BON PAIN,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",2028879215,au-bon-pain-washington-5,38.9002964,-77.0457525,2014-03-21,13:31:00,Routine,1,1,0,0,0,0,1,1,"[[Sandwiches, sandwiches]]",3.0,27,3,TEMESGEN JEMANEH,422,931369008888,9,0,8,63.76
2382,204750,AU BON PAIN,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",2028879215,au-bon-pain-washington-5,38.9002964,-77.0457525,2014-07-03,10:39:00,Routine,5,3,3,0,0,0,2,3,"[[Sandwiches, sandwiches]]",3.0,27,3,Laura Wildey,89,931369008888,11,0,9,94.55
2382,404865,AU BON PAIN,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",2028879215,au-bon-pain-washington-5,38.9002964,-77.0457525,2014-10-14,10:45:00,Routine,10,1,4,0,0,0,6,1,"[[Sandwiches, sandwiches]]",3.0,27,3,ROSS GATERETSE,624,931369008888,15,0,6,58.48
2382,611342,AU BON PAIN,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",2028879215,au-bon-pain-washington-5,38.9002964,-77.0457525,2015-04-08,10:30:00,Routine,5,3,4,0,0,0,1,3,"[[Sandwiches, sandwiches]]",3.0,27,3,Laura Wildey,89,931369008888,13,0,8,67.55
2382,822973,AU BON PAIN,"2000 PENNSYLVANIA AVE NW WASHINGTON, DC 20012",2028879215,au-bon-pain-washington-5,38.9002964,-77.0457525,2016-03-10,10:30:00,Routine,1,0,1,0,0,0,0,0,"[[Sandwiches, sandwiches]]",3.0,27,3,Joyce Moore,64,931369008888,16,0,8,58.03
2390,204229,CREPE A WAY,"2001 L ST NW Washington, DC 20036",2029730404,crepeaway-washington,38.9040447,-77.0452663,2014-06-13,13:30:00,Routine,1,2,0,0,0,0,1,2,"[[Creperies, creperies]]",4.0,281,2,A. Jackson,54,931369005550,13,0,11,84.39
2390,607350,CREPE A WAY,"2001 L ST NW Washington, DC 20036",2029730404,crepeaway-washington,38.9040447,-77.0452663,2015-01-26,12:20:00,Routine,5,3,2,0,0,0,3,3,"[[Creperies, creperies]]",4.0,281,2,ALEMAYEHU TEKLESELASSIE,29,931369005550,15,0,3,38.63
2415,199551,AL TIRAMASU,"2014 P ST NW Washington, DC 20036",2024674466,al-tiramisu-washington,38.9093975,-77.0455934,2013-10-24,10:55:00,Routine,2,1,2,0,0,0,0,1,"[[Italian, italian]]",4.0,274,3,Carolene Bailey,107,5213540004389,19,0,5,69.05
2433,198502,Eola Restaurant,"2020 P ST NW Washington, DC 20036",,eola-washington,38.9094496,-77.0458362,2013-08-28,18:15:00,Routine,4,1,2,0,1,0,2,0,"[[American (New), newamerican]]",3.5,76,3,ROSS GATERETSE,624,931369004459,16,0,5,87.92
2435,184084,CARVINGS,"2021 F ST NW Washington, DC 20001",2029948844,carvings-washington,38.8976539,-77.0454651,2013-08-08,11:30:00,Routine,3,2,0,0,0,0,3,2,"[[Sandwiches, sandwiches], [Bagels, bagels]]",3.0,34,3,SHARON CAVE,124,931312000034,3,0,0,94.96
2435,203769,CARVINGS,"2021 F ST NW Washington, DC 20001",2029948844,carvings-washington,38.8976539,-77.0454651,2014-05-22,14:00:00,Routine,4,1,0,0,0,0,4,1,"[[Sandwiches, sandwiches], [Bagels, bagels]]",3.0,34,3,R ESPY-HARLAN,59,931312000034,11,0,8,82.68
2435,405701,CARVINGS,"2021 F ST NW Washington, DC 20001",2029948844,carvings-washington,38.8976539,-77.0454651,2014-11-12,12:45:00,Routine,9,3,0,0,0,0,9,3,"[[Sandwiches, sandwiches], [Bagels, bagels]]",3.0,34,3,ROSS GATERETSE,624,931312000034,4,0,2,47.38
2435,611646,CARVINGS,"2021 F ST NW Washington, DC 20001",2029948844,carvings-washington,38.8976539,-77.0454651,2015-04-17,10:55:00,Routine,11,5,5,0,1,0,6,4,"[[Sandwiches, sandwiches], [Bagels, bagels]]",3.0,34,3,Laura Wildey,89,931312000034,9,0,7,78.04
2435,813571,CARVINGS,"2021 F ST NW Washington, DC 20001",2029948844,carvings-washington,38.8976539,-77.0454651,2015-09-24,10:50:00,Routine,10,5,4,0,1,0,6,4,"[[Sandwiches, sandwiches], [Bagels, bagels]]",3.0,34,3,ROSS J. GATERETSE,624,931312000034,8,0,9,74.65
2435,821952,CARVINGS,"2021 F ST NW Washington, DC 20001",2029948844,carvings-washington,38.8976539,-77.0454651,2016-02-01,10:30:00,Routine,1,1,1,0,1,0,0,0,"[[Sandwiches, sandwiches], [Bagels, bagels]]",3.0,34,3,Joyce Moore,64,931312000034,9,0,12,29.8
2453,205189,DC CAFE,"2035 P ST NW Washington, DC 20036",2028875819,dc-cafe-washington,38.9098936,-77.0463315,2014-07-23,14:13:00,Routine,4,0,3,0,0,0,1,0,"[[Greek, greek], [Mediterranean, mediterranean]]",3.5,181,4,C BASSEY,612,931339701282,25,0,6,87.22
2470,204316,CAPITOL GROUNDS COFFEE,"2100 PENNSYLVANIA AVE NW Washington, DC 20036",2022932057,capitol-grounds-coffee-washington-2,38.9011672,-77.047247,2014-06-16,12:15:00,Routine,1,1,1,0,1,0,0,0,"[[Coffee & Tea, coffee], [Bagels, bagels], [Breakfast & Brunch, breakfast_brunch]]",3.0,28,2,Carolene Bailey,107,9313040003916,13,0,10,92.04
2470,606281,CAPITOL GROUNDS COFFEE,"2100 PENNSYLVANIA AVE NW Washington, DC 20036",2022932057,capitol-grounds-coffee-washington-2,38.9011672,-77.047247,2014-12-04,14:25:00,Routine,3,0,0,0,0,0,3,0,"[[Coffee & Tea, coffee], [Bagels, bagels], [Breakfast & Brunch, breakfast_brunch]]",3.0,28,2,ROSS GATERETSE,624,9313040003916,14,0,5,34.75
2470,812851,CAPITOL GROUNDS COFFEE,"2100 PENNSYLVANIA AVE NW Washington, DC 20036",2022932057,capitol-grounds-coffee-washington-2,38.9011672,-77.047247,2015-08-24,11:25:00,Routine,7,3,2,0,0,0,5,3,"[[Coffee & Tea, coffee], [Bagels, bagels], [Breakfast & Brunch, breakfast_brunch]]",3.0,28,2,Douglas Dalier,82,9313040003916,22,0,15,90.07
