report,violation,corrected_on_site,repeat_violation
813837,21.0,0,0
813837,41.0,0,0
813837,48.0,0,0
813837,51.0,0,0
813843,0.0,0,0
813846,0.0,0,0
813846,15.0,1,0
813846,22.0,1,0
813846,23.0,0,0
813858,0.0,0,0
813858,16.0,0,1
813862,0.0,0,0
813862,2.0,0,0
813862,39.0,1,0
813862,43.0,1,0
813862,47.0,0,0
813862,48.0,0,0
813862,51.0,0,0
813863,0.0,0,0
813863,5.0,1,0
813863,36.0,0,0
813863,37.0,0,0
813863,49.0,0,0
813875,0.0,0,0
813875,1.0,0,0
813875,5.0,0,0
813875,16.0,0,0
813875,37.0,0,0
813875,38.0,0,0
813875,49.0,0,0
813875,51.0,0,0
813882,0.0,0,0
813882,16.0,1,1
813882,39.0,1,0
813882,43.0,1,0
813884,0.0,0,0
813884,2.0,0,0
813884,5.0,0,0
813884,48.0,0,0
813884,52.0,0,0
813896,0.0,0,0
813896,2.0,0,0
813896,14.0,1,0
813896,15.0,1,0
813896,21.0,1,0
813896,37.0,0,0
813896,43.0,1,0
813917,0.0,0,0
813917,5.0,0,0
813917,10.0,0,0
813917,15.0,0,0
813917,37.0,0,0
813917,41.0,0,0
813928,0.0,0,0
813928,5.0,0,0
813928,10.0,0,0
813928,39.0,0,0
813928,47.0,0,0
813928,48.0,0,0
813928,52.0,0,0
813930,0.0,0,0
813933,0.0,0,0
813935,0.0,0,0
813943,0.0,0,0
813943,3.0,1,0
813943,5.0,0,0
813943,6.0,1,0
813943,10.0,1,0
813945,0.0,0,0
813945,15.0,0,0
813945,22.0,0,0
813945,23.0,0,0
813945,39.0,0,0
813945,41.0,0,0
813945,46.0,0,0
813945,47.0,0,0
813945,48.0,0,0
813945,49.0,0,0
813946,0.0,0,0
813946,5.0,1,0
813946,10.0,1,0
813946,16.0,1,0
813982,0.0,0,0
813982,5.0,1,0
813982,37.0,0,0
813982,41.0,0,0
813982,43.0,1,0
813982,47.0,0,0
813982,48.0,0,0
813982,49.0,0,0
813983,0.0,0,0
813983,5.0,0,0
813983,16.0,0,0
813983,37.0,1,0
813983,40.0,1,0
813983,44.0,0,0
813994,0.0,0,0
814006,0.0,0,0
814006,22.0,0,1
814006,37.0,0,1
814006,41.0,0,1
814009,0.0,0,0
814009,14.0,1,0
814009,36.0,0,0
814009,39.0,0,0
814010,0.0,0,0
814021,0.0,0,0
814021,1.0,0,0
814021,5.0,0,0
814021,8.0,0,0
814021,10.0,0,0
814021,16.0,0,0
814021,37.0,0,0
814021,38.0,0,0
814021,41.0,0,0
814021,48.0,0,0
814021,49.0,0,0
814024,0.0,0,0
814024,1.0,0,0
814029,0.0,0,0
814029,16.0,0,0
814029,19.0,0,0
814029,21.0,0,0
814029,22.0,0,0
814029,38.0,0,0
814029,49.0,0,0
814037,0.0,0,0
814037,5.0,1,0
814039,0.0,0,0
814039,36.0,0,0
814039,37.0,0,0
814042,0.0,0,0
814042,2.0,0,0
814042,3.0,0,0
814042,5.0,0,0
814042,16.0,1,0
814042,43.0,1,0
814044,0.0,0,0
814044,2.0,0,0
814044,3.0,1,0
814044,5.0,0,0
814044,10.0,0,0
814044,13.0,0,0
814044,15.0,1,0
814044,16.0,0,0
814044,22.0,0,0
814044,33.0,0,0
814044,37.0,0,0
814044,38.0,0,0
814044,39.0,0,0
814044,43.0,0,0
814044,44.0,0,0
814044,45.0,0,0
814044,47.0,0,0
814044,48.0,0,0
814044,51.0,0,0
814047,0.0,0,0
814047,9.0,1,0
814047,15.0,1,0
814047,16.0,0,0
814047,21.0,1,0
814047,51.0,0,0
814047,53.0,0,0
814053,0.0,0,0
814053,23.0,0,0
814057,0.0,0,0
814057,1.0,0,0
814057,2.0,0,0
814057,15.0,1,0
814057,22.0,0,0
814057,23.0,0,0
814057,48.0,1,0
814057,52.0,0,0
814062,0.0,0,0
814066,0.0,0,0
814066,2.0,0,0
814066,17.0,1,0
814066,36.0,0,0
814066,40.0,0,0
814066,49.0,0,0
814073,0.0,0,0
814073,5.0,0,0
814073,8.0,1,0
814073,15.0,0,0
814073,16.0,0,0
814073,21.0,1,0
814073,22.0,1,0
814073,28.0,0,0
814073,33.0,0,0
814073,41.0,1,0
814073,44.0,0,0
814073,45.0,0,0
814073,47.0,0,0
814073,48.0,1,0
814073,49.0,0,0
814073,51.0,0,0
814086,0.0,0,0
814086,16.0,0,0
814086,29.0,0,0
814086,41.0,1,0
814086,45.0,0,0
814088,0.0,0,0
814088,3.0,0,0
814088,5.0,0,0
814088,10.0,0,0
814088,14.0,0,0
814088,20.0,0,0
814088,22.0,0,0
814088,23.0,0,0
814088,39.0,0,0
814088,43.0,0,0
814089,0.0,0,0
814089,3.0,1,0
814089,10.0,0,0
814089,28.0,1,0
814089,37.0,0,0
814089,41.0,0,0
814089,48.0,0,0
814089,52.0,0,0
814094,0.0,0,0
814094,5.0,0,0
814094,38.0,0,0
814094,48.0,0,0
814094,51.0,0,0
814094,52.0,0,0
814101,0.0,0,0
814101,1.0,0,0
814101,2.0,0,0
814101,15.0,0,0
814101,16.0,0,0
814101,23.0,0,0
814101,36.0,0,0
814101,37.0,0,0
814101,39.0,0,0
814101,43.0,0,0
814101,45.0,0,0
814101,51.0,0,0
814117,0.0,0,0
814117,10.0,0,0
814117,14.0,0,0
814117,16.0,0,0
814117,29.0,0,1
814117,32.0,0,0
814117,38.0,0,0
814117,39.0,1,0
814117,43.0,1,0
814118,0.0,0,0
814118,3.0,0,0
814118,5.0,0,0
814118,16.0,1,0
814118,47.0,0,0
814118,48.0,0,0
814125,0.0,0,0
814125,5.0,0,0
814125,15.0,1,0
814125,16.0,0,0
814125,43.0,0,0
814125,48.0,0,0
814125,52.0,0,0
814128,0.0,0,0
814133,0.0,0,0
814133,1.0,0,0
814133,2.0,0,0
814133,3.0,1,0
814133,8.0,0,0
814133,21.0,0,0
814133,44.0,0,0
814141,0.0,0,0
814141,3.0,0,0
814141,5.0,0,0
814141,8.0,1,0
814141,10.0,0,0
814141,15.0,0,0
814141,22.0,0,0
814141,23.0,0,0
814141,35.0,0,0
814141,37.0,0,0
814141,41.0,0,0
814142,0.0,0,0
814142,3.0,0,0
814142,5.0,0,0
814142,14.0,0,0
814142,15.0,1,0
814142,16.0,1,0
814142,28.0,1,0
814142,45.0,0,0
814142,48.0,0,0
814142,51.0,0,0
814142,53.0,0,0
814165,0.0,0,0
814165,5.0,0,0
814165,13.0,1,0
814165,16.0,1,0
814165,22.0,0,0
814165,28.0,1,0
814165,36.0,1,0
814165,41.0,0,0
814165,52.0,0,0
814167,0.0,0,0
814167,22.0,1,0
814167,36.0,0,0
814170,0.0,0,0
814170,16.0,0,1
814170,36.0,0,1
814170,41.0,0,1
814171,0.0,0,0
814171,3.0,1,0
814171,8.0,1,0
814171,21.0,0,0
814171,22.0,0,0
814171,39.0,0,0
814171,41.0,0,0
814176,0.0,0,0
814176,5.0,1,0
814176,10.0,0,1
814176,16.0,0,1
814176,52.0,0,1
814181,0.0,0,0
814181,6.0,0,0
814181,8.0,0,0
814181,9.0,0,0
814181,10.0,0,0
814181,16.0,0,0
814181,21.0,0,0
814181,22.0,0,0
814181,23.0,0,0
814181,35.0,0,0
814181,36.0,0,0
814181,40.0,0,0
814188,0.0,0,0
814193,0.0,0,0
814193,10.0,0,0
814193,16.0,0,0
814193,39.0,0,0
814194,0.0,0,0
814194,10.0,0,0
814194,15.0,1,0
814194,23.0,1,0
814194,40.0,0,0
814194,49.0,0,0
814202,0.0,0,0
814210,0.0,0,0
814210,5.0,0,0
814210,13.0,1,0
814210,16.0,1,0
814210,38.0,0,0
814210,43.0,1,0
814210,51.0,0,0
814210,53.0,0,0
814211,0.0,0,0
814211,5.0,0,0
814211,14.0,0,0
814211,16.0,1,0
814211,36.0,1,0
814211,39.0,1,0
814228,0.0,0,0
814228,10.0,1,0
814228,16.0,1,0
814228,22.0,1,0
814228,37.0,1,0
814228,39.0,0,0
814228,45.0,0,0
814228,49.0,0,0
814248,0.0,0,0
814248,10.0,1,1
814248,50.0,1,0
814249,0.0,0,0
814249,24.0,1,0
814249,39.0,1,0
814249,43.0,1,0
814249,48.0,0,0
814253,0.0,0,0
814253,5.0,1,0
814253,37.0,0,0
814253,39.0,0,0
814253,41.0,0,0
814253,43.0,0,0
814253,48.0,0,0
814259,0.0,0,0
814260,0.0,0,0
814260,36.0,0,1
814260,49.0,0,1
814267,0.0,0,0
814272,0.0,0,0
814272,3.0,1,0
814272,14.0,0,0
814272,22.0,0,0
814272,23.0,0,0
814272,40.0,0,0
814272,41.0,0,0
814272,50.0,0,0
814299,0.0,0,0
814299,48.0,0,0
814304,0.0,0,0
814304,15.0,1,0
814304,16.0,0,0
814304,22.0,1,0
814304,29.0,0,0
814304,32.0,0,0
814304,33.0,0,0
814313,0.0,0,0
814313,2.0,0,0
814313,5.0,0,0
814313,16.0,0,0
814313,21.0,0,0
814313,22.0,0,0
814313,37.0,0,0
814313,39.0,0,0
814313,40.0,0,0
814313,45.0,0,0
814316,0.0,0,0
814316,5.0,1,0
814317,0.0,0,0
814317,5.0,1,0
814321,0.0,0,0
814321,40.0,1,0
814321,48.0,0,1
814321,52.0,0,0
814329,0.0,0,0
814330,0.0,0,0
814330,1.0,0,0
814330,2.0,0,0
814330,22.0,1,1
814333,0.0,0,0
814333,8.0,0,0
814333,14.0,0,0
814333,15.0,0,0
814333,22.0,0,0
814333,23.0,1,0
814333,37.0,0,0
814333,52.0,0,0
814347,0.0,0,0
814347,5.0,1,0
814347,10.0,0,0
814347,47.0,0,0
814347,49.0,0,0
814352,0.0,0,0
814352,22.0,0,0
814352,33.0,0,0
814352,43.0,0,0
814355,0.0,0,0
814355,10.0,1,1
814358,0.0,0,0
814358,10.0,0,0
814358,52.0,0,1
814366,0.0,0,0
814366,39.0,0,0
814369,0.0,0,0
814375,0.0,0,0
814375,10.0,1,1
814375,48.0,1,1
814376,0.0,0,0
814376,5.0,1,0
814376,22.0,0,1
814377,0.0,0,0
819799,0.0,0,0
819799,15.0,1,0
819799,16.0,1,0
819804,0.0,0,0
819804,3.0,0,0
819804,5.0,0,0
819804,9.0,1,0
819804,50.0,1,0
819806,0.0,0,0
819806,15.0,0,1
819806,43.0,1,0
819806,50.0,0,1
819806,52.0,0,0
819812,0.0,0,0
819812,52.0,0,0
819834,0.0,0,0
819834,5.0,1,0
819838,0.0,0,0
819838,10.0,0,0
819838,25.0,0,0
819838,33.0,1,0
819838,39.0,1,0
819838,40.0,0,0
819838,43.0,1,0
819838,47.0,0,0
819838,48.0,0,0
819838,49.0,0,0
819868,0.0,0,0
819869,0.0,0,0
819871,0.0,0,0
819871,52.0,1,1
819875,0.0,0,0
819875,2.0,0,0
819875,16.0,0,0
819875,22.0,1,0
819875,36.0,0,0
819875,38.0,0,0
819875,48.0,0,0
819875,51.0,0,0
819876,0.0,0,0
819876,48.0,0,0
819878,0.0,0,0
819878,5.0,1,0
819878,16.0,0,0
819878,38.0,0,0
819893,0.0,0,0
819893,5.0,0,0
819893,10.0,0,0
819893,16.0,0,0
819893,32.0,0,0
819893,33.0,1,0
819893,38.0,0,0
819893,40.0,1,0
819893,45.0,0,0
819893,47.0,0,0
819905,0.0,0,0
819905,5.0,0,0
819905,8.0,1,0
819905,15.0,0,0
819905,16.0,0,0
819905,22.0,0,0
819905,23.0,0,0
819905,33.0,0,0
819905,40.0,1,0
819905,41.0,0,0
819905,43.0,0,0
819905,47.0,0,0
819905,49.0,0,0
819914,0.0,0,0
819914,14.0,0,0
819914,16.0,0,0
819914,22.0,0,0
819914,33.0,1,0
819914,38.0,0,0
819914,39.0,1,0
819914,41.0,1,0
819914,47.0,0,0
819914,51.0,0,0
819926,0.0,0,0
819929,0.0,0,0
819929,5.0,1,0
819929,10.0,1,0
819929,15.0,1,0
819929,23.0,1,0
819929,45.0,0,0
819930,0.0,0,0
819930,33.0,1,0
819940,0.0,0,0
819944,0.0,0,0
819944,21.0,1,0
819944,22.0,0,0
819944,23.0,0,0
819944,50.0,0,0
819945,0.0,0,0
819945,3.0,0,0
819945,5.0,0,0
819945,53.0,0,0
819952,0.0,0,0
819957,0.0,0,0
819957,3.0,1,0
819957,5.0,1,0
819957,38.0,0,0
819957,48.0,0,0
819957,49.0,0,0
819958,0.0,0,0
819958,3.0,0,1
819958,5.0,0,0
819958,10.0,0,0
819958,15.0,1,0
819958,16.0,0,1
819958,19.0,1,0
819958,22.0,0,0
819958,35.0,1,0
819958,37.0,0,1
819958,38.0,0,0
819958,51.0,0,0
819959,0.0,0,0
819959,5.0,0,0
819959,36.0,0,0
819959,37.0,0,0
819959,47.0,0,0
819961,0.0,0,0
819961,16.0,1,0
819961,33.0,1,0
819961,38.0,0,0
819961,39.0,1,0
819961,40.0,1,0
819961,42.0,1,0
819961,47.0,0,0
819961,48.0,0,0
819961,49.0,0,0
819961,51.0,0,0
819963,0.0,0,0
819963,5.0,0,0
819963,23.0,1,0
819963,29.0,0,0
819963,44.0,1,0
819963,51.0,0,0
819965,0.0,0,0
819965,5.0,0,0
819967,0.0,0,0
819967,1.0,0,0
819967,2.0,0,0
819967,8.0,1,0
819967,16.0,0,0
819967,46.0,0,0
819967,52.0,0,0
819968,0.0,0,0
819968,14.0,0,0
819968,22.0,0,0
819968,23.0,0,0
819968,47.0,0,0
819968,52.0,0,0
819974,0.0,0,0
820001,0.0,0,0
820003,0.0,0,0
820003,5.0,1,0
820003,16.0,1,0
820003,36.0,0,1
820003,45.0,1,0
820006,0.0,0,0
820006,5.0,0,0
820006,10.0,0,0
820006,22.0,0,0
820006,33.0,1,0
820006,35.0,1,0
820006,40.0,1,0
820006,51.0,0,0
820006,53.0,0,0
820008,0.0,0,0
820008,6.0,1,0
820008,21.0,1,0
820008,22.0,1,0
820008,38.0,0,0
820008,48.0,0,0
820012,0.0,0,0
820012,5.0,0,0
820012,6.0,1,0
820012,14.0,1,0
820012,16.0,1,0
820012,33.0,1,0
820012,40.0,1,0
820012,43.0,1,0
820012,45.0,0,0
820012,47.0,1,0
820013,0.0,0,0
820013,10.0,0,0
820013,14.0,0,0
820013,16.0,0,0
820013,22.0,0,0
820013,23.0,1,0
820013,33.0,0,0
820013,40.0,0,0
820013,48.0,0,0
820021,0.0,0,0
820021,16.0,0,1
820021,36.0,0,0
820028,0.0,0,0
820028,4.0,0,1
820028,5.0,1,0
820028,22.0,0,0
820028,37.0,1,0
820029,0.0,0,0
820029,2.0,0,0
820029,39.0,0,0
820029,49.0,0,0
820032,0.0,0,0
820032,5.0,1,0
820032,53.0,0,1
820042,0.0,0,0
820042,10.0,1,0
820042,16.0,0,0
820042,28.0,0,0
820043,0.0,0,0
820043,3.0,1,0
820043,5.0,1,0
820043,10.0,1,0
820043,15.0,1,0
820054,0.0,0,0
820054,10.0,1,1
820054,23.0,1,1
820054,39.0,1,0
820066,0.0,0,0
820066,1.0,0,0
820066,2.0,0,0
820066,23.0,0,0
820066,37.0,0,0
820066,48.0,0,0
820066,49.0,0,0
820066,52.0,0,0
820066,53.0,0,0
820067,0.0,0,0
820067,3.0,1,0
820067,14.0,0,0
820067,15.0,0,0
820067,21.0,0,0
820067,22.0,0,0
820067,23.0,0,0
820067,36.0,0,0
820067,37.0,0,0
820067,41.0,0,0
820070,0.0,0,0
820072,0.0,0,0
820072,3.0,1,0
820072,5.0,1,0
820072,10.0,0,0
820072,15.0,1,0
820072,16.0,1,0
820072,23.0,1,0
820081,0.0,0,0
820081,2.0,1,0
820081,5.0,0,0
820081,16.0,1,0
820081,22.0,1,0
820081,43.0,1,0
820092,0.0,0,0
820092,10.0,0,1
820092,15.0,0,1
820092,16.0,0,0
820092,23.0,0,0
820092,28.0,1,0
820092,43.0,1,0
820092,47.0,0,0
820096,0.0,0,0
820102,0.0,0,0
820102,15.0,0,0
820102,16.0,0,0
820102,21.0,0,0
820104,0.0,0,0
820104,5.0,0,0
820104,16.0,0,0
820104,38.0,0,0
820104,48.0,0,0
820110,0.0,0,0
820110,1.0,0,0
820110,5.0,0,0
820110,16.0,0,0
820110,37.0,0,0
820110,38.0,0,0
820110,41.0,0,0
820110,49.0,0,0
820110,53.0,0,0
820112,0.0,0,0
820112,3.0,1,0
820112,5.0,1,0
820112,10.0,0,0
820112,14.0,0,0
820112,15.0,1,0
820112,16.0,0,0
820112,23.0,1,0
820112,28.0,1,0
820112,29.0,0,0
820112,45.0,1,0
820112,47.0,0,0
820112,51.0,0,0
820117,0.0,0,0
820117,10.0,1,0
820117,14.0,1,0
820117,43.0,1,0
820117,49.0,1,0
820124,0.0,0,0
820124,5.0,1,0
820124,37.0,0,0
820124,44.0,0,0
820124,47.0,0,0
820124,49.0,0,0
820141,0.0,0,0
820141,10.0,0,0
820141,23.0,0,0
820141,37.0,0,0
820141,41.0,0,0
820141,48.0,0,0
820142,0.0,0,0
820142,23.0,0,0
820142,36.0,0,0
820142,37.0,0,0
820142,38.0,0,0
820142,49.0,0,0
820142,52.0,0,0
820143,0.0,0,0
820143,5.0,0,0
820143,22.0,0,0
820156,0.0,0,0
820156,3.0,0,0
820156,5.0,0,0
820156,10.0,0,0
820156,25.0,0,0
820156,36.0,0,0
820156,38.0,0,0
820156,48.0,0,0
820156,52.0,0,0
820157,0.0,0,0
820157,15.0,1,1
820158,0.0,0,0
820158,10.0,1,0
820158,18.0,1,0
820158,40.0,1,0
820158,47.0,0,0
820158,48.0,0,0
820158,50.0,1,0
820162,0.0,0,0
820162,37.0,0,0
820162,38.0,0,0
820162,39.0,0,0
820162,41.0,0,0
820162,45.0,0,0
820162,49.0,0,0
820172,0.0,0,0
820172,3.0,0,0
820172,5.0,0,0
820172,15.0,1,0
820172,16.0,0,0
820172,21.0,0,0
820172,22.0,0,0
820172,33.0,0,0
820172,37.0,1,0
820172,51.0,0,0
820177,0.0,0,0
820177,5.0,0,0
820177,9.0,1,0
820177,13.0,1,0
820177,16.0,1,0
820177,21.0,0,0
820177,23.0,0,0
820177,39.0,0,0
820177,45.0,0,0
820177,52.0,0,0
820177,53.0,0,0
820179,0.0,0,0
820179,5.0,1,0
820179,48.0,1,0
820179,50.0,1,0
820179,53.0,0,1
820181,0.0,0,0
820184,0.0,0,0
820185,0.0,0,0
820185,5.0,1,0
820185,36.0,0,1
820185,52.0,0,1
820188,0.0,0,0
820188,10.0,0,0
820188,52.0,0,0
820188,53.0,0,0
820194,0.0,0,0
820194,10.0,1,1
820194,15.0,0,0
820194,20.0,0,1
820194,22.0,0,1
820194,23.0,0,1
820194,33.0,0,0
820194,45.0,0,0
820197,0.0,0,0
820197,36.0,0,0
820203,0.0,0,0
820203,1.0,0,0
820203,2.0,0,0
820203,3.0,0,0
820203,5.0,0,0
820203,23.0,1,0
820203,45.0,0,0
820220,0.0,0,0
820220,5.0,0,0
820220,10.0,1,0
820220,15.0,1,0
820220,16.0,0,0
820220,22.0,0,0
820220,33.0,1,0
820220,37.0,1,0
820220,41.0,1,0
820220,48.0,0,0
820220,51.0,0,0
820222,0.0,0,0
820222,2.0,0,0
820222,5.0,0,0
820222,10.0,1,0
820222,13.0,1,0
820222,47.0,0,0
820222,49.0,0,0
820222,52.0,0,0
820229,0.0,0,0
820229,38.0,0,0
820229,51.0,0,0
820230,0.0,0,0
820230,3.0,0,1
820230,5.0,1,0
820230,10.0,0,0
820230,22.0,0,1
820230,23.0,1,0
820230,49.0,0,1
820241,0.0,0,0
820246,0.0,0,0
820246,5.0,1,0
820254,0.0,0,0
820254,5.0,0,0
820256,0.0,0,0
820256,1.0,0,0
820256,3.0,1,0
820256,5.0,1,0
820256,10.0,1,0
820256,39.0,1,0
820256,48.0,0,0
820258,0.0,0,0
820258,39.0,1,0
820262,0.0,0,0
820262,22.0,0,0
820262,38.0,0,1
820262,48.0,0,1
820275,0.0,0,0
820300,0.0,0,0
820300,37.0,0,0
820300,44.0,0,0
820306,0.0,0,0
820307,0.0,0,0
820309,0.0,0,0
820309,16.0,0,0
820309,49.0,0,0
820311,0.0,0,0
820311,29.0,0,1
820311,32.0,0,1
820317,0.0,0,0
820317,5.0,0,0
820317,8.0,1,0
820317,10.0,0,0
820317,16.0,0,0
820317,22.0,0,0
820317,28.0,1,0
820317,33.0,1,0
820317,43.0,1,0
820317,47.0,0,0
820317,49.0,0,0
820317,51.0,0,0
820320,0.0,0,0
820320,23.0,0,1
820321,0.0,0,0
820321,2.0,0,0
820321,5.0,0,0
820321,16.0,0,0
820321,52.0,1,0
820327,0.0,0,0
820329,0.0,0,0
820329,15.0,1,0
820329,22.0,1,0
820329,23.0,1,0
820337,0.0,0,0
820337,3.0,0,0
820337,5.0,0,0
820337,16.0,0,0
820337,36.0,0,0
820337,40.0,0,0
820337,43.0,0,0
820337,45.0,0,0
820337,48.0,0,0
820337,51.0,0,0
820337,53.0,0,0
820346,0.0,0,0
820346,5.0,0,0
820346,9.0,1,0
820346,10.0,0,0
820346,15.0,1,0
820346,16.0,0,0
820346,17.0,1,0
820346,21.0,1,0
820346,22.0,1,0
820346,23.0,0,0
820346,28.0,1,0
820346,38.0,0,0
820346,52.0,0,0
820353,0.0,0,0
820353,35.0,1,0
820356,0.0,0,0
820372,0.0,0,0
820372,18.0,1,0
820377,0.0,0,0
820377,5.0,1,0
820380,0.0,0,0
820380,21.0,1,0
820380,53.0,0,0
820390,0.0,0,0
820390,5.0,1,0
820390,38.0,1,0
820390,43.0,0,0
820397,0.0,0,0
820397,2.0,0,0
820397,13.0,1,0
820397,15.0,1,0
820397,16.0,0,0
820397,22.0,0,0
820405,0.0,0,0
820405,10.0,1,0
820407,0.0,0,0
820408,0.0,0,0
820409,0.0,0,0
820409,3.0,0,0
820409,10.0,0,0
820409,16.0,0,0
820409,32.0,0,0
820409,38.0,0,0
820409,51.0,0,0
820414,0.0,0,0
820414,16.0,1,0
820415,0.0,0,0
820415,5.0,1,0
820415,10.0,1,0
820415,38.0,0,0
820416,0.0,0,0
820424,0.0,0,0
820427,0.0,0,0
820427,5.0,0,0
820427,15.0,0,0
820427,22.0,0,0
820427,23.0,1,0
820427,33.0,0,0
820427,39.0,0,0
820427,45.0,0,0
820427,50.0,0,0
820427,51.0,0,0
820427,52.0,0,0
820430,0.0,0,0
820430,29.0,0,0
820430,32.0,0,0
820430,40.0,1,0
820430,47.0,0,0
820430,49.0,0,0
820430,51.0,0,0
820442,0.0,0,0
820442,5.0,0,0
820442,10.0,1,0
820442,16.0,0,0
820442,22.0,0,0
820442,23.0,0,0
820442,33.0,0,0
820442,36.0,0,0
820442,38.0,0,0
820442,48.0,0,0
820442,52.0,0,0
820443,0.0,0,0
820443,15.0,0,0
820443,23.0,1,0
820455,0.0,0,0
820467,0.0,0,0
820467,15.0,1,0
820467,16.0,1,0
820467,22.0,1,0
820467,28.0,1,0
820467,44.0,1,0
820467,49.0,0,1
820476,0.0,0,0
820477,0.0,0,0
820477,48.0,0,0
820479,0.0,0,0
820482,0.0,0,0
820482,15.0,1,0
820482,23.0,1,0
820491,0.0,0,0
820491,23.0,1,0
820491,52.0,1,0
820493,0.0,0,0
820493,53.0,1,0
820497,0.0,0,0
820497,10.0,0,0
820497,16.0,0,0
820497,20.0,1,0
820497,21.0,1,0
820497,22.0,1,0
820497,36.0,0,0
820497,41.0,1,0
820497,49.0,1,0
820497,50.0,0,0
820506,0.0,0,0
820506,2.0,0,0
820506,5.0,1,0
820506,16.0,0,0
820511,0.0,0,0
820511,21.0,1,0
820511,22.0,1,0
820511,33.0,0,0
820511,49.0,0,0
820512,0.0,0,0
820512,10.0,1,0
820512,22.0,1,1
820512,33.0,1,1
820512,43.0,1,1
820517,0.0,0,0
820524,0.0,0,0
820524,38.0,1,0
820529,0.0,0,0
820529,22.0,1,0
820529,38.0,1,0
820529,40.0,1,0
820545,0.0,0,0
820545,2.0,0,0
820545,5.0,0,0
820545,10.0,0,0
820545,23.0,1,0
820545,39.0,1,0
820545,48.0,0,0
820548,0.0,0,0
820548,3.0,1,0
820548,5.0,1,0
820548,6.0,1,0
820548,15.0,0,0
820548,19.0,1,0
820548,28.0,1,0
820548,38.0,0,0
820548,39.0,0,0
820555,0.0,0,0
820555,45.0,1,0
820565,0.0,0,0
820576,0.0,0,0
820576,36.0,0,0
820576,47.0,0,0
820576,51.0,0,0
820576,52.0,0,0
820606,0.0,0,0
820606,6.0,1,0
820606,10.0,1,0
820606,38.0,0,0
820606,39.0,0,0
820606,40.0,1,0
820611,0.0,0,0
820613,0.0,0,0
820617,0.0,0,0
820618,0.0,0,0
820619,0.0,0,0
820619,14.0,0,0
820619,23.0,0,0
820619,39.0,0,0
820619,48.0,0,0
820620,0.0,0,0
820620,2.0,1,0
820620,5.0,0,0
820620,10.0,0,0
820620,36.0,0,0
820620,37.0,0,0
820620,38.0,0,0
820620,48.0,0,0
820620,49.0,0,0
820620,53.0,0,0
820637,0.0,0,0
820637,5.0,1,0
820637,40.0,1,0
820637,51.0,1,0
820642,0.0,0,0
820642,15.0,0,0
820642,36.0,0,0
820642,40.0,1,0
820642,43.0,0,0
820642,48.0,0,0
820642,49.0,0,0
820642,51.0,0,0
820659,0.0,0,0
820659,43.0,0,1
820660,0.0,0,0
820660,52.0,1,1
820662,0.0,0,0
820665,0.0,0,0
820665,52.0,0,0
820669,0.0,0,0
820669,1.0,0,0
820669,16.0,0,0
820669,36.0,0,0
820670,0.0,0,0
820670,8.0,1,0
820675,0.0,0,0
820680,0.0,0,0
820680,5.0,0,0
820680,21.0,1,0
820680,22.0,1,0
820680,33.0,1,0
820680,35.0,1,0
820680,36.0,0,0
820680,37.0,0,0
820680,43.0,1,0
820680,47.0,1,0
820680,52.0,0,0
820684,0.0,0,0
820684,3.0,0,0
820684,5.0,0,0
820684,10.0,0,0
820684,15.0,0,0
820684,16.0,0,0
820684,23.0,0,0
820684,33.0,0,0
820684,38.0,0,0
820684,39.0,0,0
820684,40.0,0,0
820684,41.0,0,0
820684,43.0,0,0
820684,47.0,0,0
820684,48.0,0,0
820684,49.0,0,0
820685,0.0,0,0
820685,22.0,1,0
820685,43.0,1,0
820685,44.0,0,0
820685,47.0,0,0
820685,49.0,0,0
820696,0.0,0,0
820696,22.0,0,0
820700,0.0,0,0
820700,48.0,0,1
820721,0.0,0,0
820727,0.0,0,0
820733,0.0,0,0
820733,47.0,0,0
820739,0.0,0,0
820739,44.0,0,0
820739,48.0,0,0
820739,52.0,0,0
820741,0.0,0,0
820741,37.0,1,0
820741,39.0,1,0
820741,48.0,0,0
820748,0.0,0,0
820764,0.0,0,0
820764,33.0,1,0
820768,0.0,0,0
820768,3.0,1,1
820768,5.0,1,1
820768,38.0,1,0
820768,47.0,1,1
820769,0.0,0,0
820770,0.0,0,0
820770,10.0,0,0
820770,53.0,0,0
820773,0.0,0,0
820773,2.0,0,0
820773,3.0,1,0
820773,5.0,1,0
820773,10.0,1,0
820773,23.0,1,0
820773,43.0,1,0
820773,48.0,0,0
820773,49.0,0,0
820787,0.0,0,0
820795,0.0,0,0
820795,10.0,1,0
820795,22.0,1,0
820795,36.0,0,0
820795,51.0,0,0
820800,0.0,0,0
820800,15.0,1,0
820800,28.0,1,0
820805,0.0,0,0
820805,10.0,1,0
820805,16.0,1,0
820805,47.0,1,0
820805,48.0,1,0
820810,0.0,0,0
820810,5.0,1,0
820822,0.0,0,0
820822,5.0,0,0
820822,15.0,1,0
820822,22.0,0,0
820822,33.0,0,0
820822,39.0,0,0
820822,41.0,1,0
820822,45.0,0,0
820822,47.0,0,0
820822,51.0,0,0
820822,52.0,0,0
820837,0.0,0,0
820837,3.0,1,0
820837,5.0,0,0
820837,13.0,1,0
820837,16.0,0,0
820837,22.0,0,0
820837,25.0,1,0
820837,38.0,0,0
820837,43.0,1,0
820837,45.0,0,0
820837,47.0,0,0
820837,48.0,0,0
820837,50.0,0,0
820837,53.0,0,0
