permit_id,name,address,category,permit_url,map_url
187494,CALIFORNIA TORTILLA,"[u""429 L'ENFANT PLZ SW STE 335 WASHINGTON, DC 20024""]",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187494,"http://maps.google.com/maps?q=429 L'ENFANT PLZ SW WASHINGTON, DC 20024"
187864,CALIFORNIA TORTILLA AT REAGAN BUILDING,"1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187864,"http://maps.google.com/maps?q=1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
7139,CALIFORNIA TORTILLA AT REAGAN BUILDING,"1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7139,"http://maps.google.com/maps?q=1300 PENNSYLVANIA AVE NW WASHINGTON, DC 20004"
3872,CALVARY BAPTISIT CHURCH,"755 8TH ST NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3872,"http://maps.google.com/maps?q=755 8TH ST NW Washington, DC 20001"
3251,CALVERT WOODLEY WINES & SPIRITS,"4339 CONNECTICUT AVE NW Washington, DC 20018",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3251,"http://maps.google.com/maps?q=4339 CONNECTICUT AVE NW Washington, DC 20018"
172453,CAMBRIA SUITES WASHINGTON CITY MARKET,"899 O ST NW WASHINGTON, DC 20001",Hotel,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172453,"http://maps.google.com/maps?q=899 O ST NW WASHINGTON, DC 20001"
187807,CAMBRIA SUITES WASHINGTON CITY MARKET,"899 O ST NW WASHINGTON, DC 20001",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187807,"http://maps.google.com/maps?q=899 O ST NW WASHINGTON, DC 20001"
2188,CAMELOT,"1823 M ST NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2188,"http://maps.google.com/maps?q=1823 M ST NW Washington, DC 20036"
172327,CAMPONO CAFE,"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172327,"http://maps.google.com/maps?q=600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037"
6056,CANAAN CONVENIENCE STORE,"4053 MINNESOTA AVE NE WASHINGTON, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6056,"http://maps.google.com/maps?q=4053 MINNESOTA AVE NE WASHINGTON, DC 20019"
1305,CANAL CAFE,"1055 THOMAS JEFFERSON ST NW Washington, DC 20007",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1305,"http://maps.google.com/maps?q=1055 THOMAS JEFFERSON ST NW Washington, DC 20007"
4225,CANALAS DELI,"225 7TH ST SE WASHINGTON, DC 20003",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4225,"http://maps.google.com/maps?q=225 7TH ST SE WASHINGTON, DC 20003"
172318,CANALES QUALITY MEATS,"225 7TH ST SE WASHINGTON, DC 20003",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172318,"http://maps.google.com/maps?q=225 7TH ST SE WASHINGTON, DC 20003"
4226,CANALES QUALITY MEATS,"225 7TH ST SE WASHINGTON, DC 20003",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4226,"http://maps.google.com/maps?q=225 7TH ST SE WASHINGTON, DC 20003"
4600,CANTINA MARINA,"600 WATER ST SW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4600,"http://maps.google.com/maps?q=600 WATER ST SW Washington, DC 20001"
147525,CAPITAL AREA FOOD BANK,"4900 PUERTO RICO AVE NE WASHINGTON, DC 20017",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147525,"http://maps.google.com/maps?q=4900 PUERTO RICO AVE NE WASHINGTON, DC 20017"
187272,CAPITAL CAFE,"1201 MAINE AVE SW Washington, DC 20024",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187272,"http://maps.google.com/maps?q=1201 MAINE AVE SW Washington, DC 20024"
187934,CAPITAL CITY CREAMERY,"3023 MARTIN LUTHER KING JR AVE SE Washington, DC 20032",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187934,"http://maps.google.com/maps?q=3023 MARTIN LUTHER KING JR AVE SE Washington, DC 20032"
4940,CAPITAL CITY PUBLIC CHARTER SCHOOL,"3220 16TH ST NW WASHINGTON, DC 20010",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4940,"http://maps.google.com/maps?q=3220 16TH ST NW WASHINGTON, DC 20010"
6966,CAPITAL CITY PUBLIC CHARTER SCHOOL,"100 PEABODY ST NW WASHINGTON, DC 20011",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6966,"http://maps.google.com/maps?q=100 PEABODY ST NW WASHINGTON, DC 20011"
679,CAPITAL DISCOUNT MERCHANDISE,"1325 RHODE ISLAND AVE NE WASHINGTON, DC 20018",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=679,"http://maps.google.com/maps?q=1325 RHODE ISLAND AVE NE WASHINGTON, DC 20018"
5258,CAPITAL GRILLE,"601 PENNSYLVANIA AVE NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5258,"http://maps.google.com/maps?q=601 PENNSYLVANIA AVE NW Washington, DC 20001"
148170,CAPITAL GUARDIAN YOUTH CHALLENGE ACADEMY,"3201 OAK HILL DR LAUREL, MD 20724",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148170,"http://maps.google.com/maps?q=3201 OAK HILL DR LAUREL, MD 20724"
6358,"CAPITAL HILTON HOTEL,NORTH GATE GRILL,STATLER LOUN","1001 16TH ST NW Washington, DC 20036",Hotel,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6358,"http://maps.google.com/maps?q=1001 16TH ST NW Washington, DC 20036"
1236,"CAPITAL HILTON HOTEL,NORTH GATE GRILL,STATLER LOUN","1001 16TH ST NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1236,"http://maps.google.com/maps?q=1001 16TH ST NW Washington, DC 20036"
147742,CAPITAL HONEY COMPANY,"104 RHODE ISLAND AVE NW WASHINGTON, DC 20005",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147742,"http://maps.google.com/maps?q=104 RHODE ISLAND AVE NW WASHINGTON, DC 20005"
187390,CAPITAL KOMBUCHA,"703 EDGEWOOD ST NE WASHINGTON, DC 20017",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187390,"http://maps.google.com/maps?q=703 EDGEWOOD ST NE WASHINGTON, DC 20017"
533,CAPITAL PIZZA,"1004 FLORIDA AVE NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=533,"http://maps.google.com/maps?q=1004 FLORIDA AVE NE Washington, DC 20002"
1260,CAPITAL SALAD  BAR AND GRILL,"101 CONSTITUTION AVE NW Washington, DC 20001",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1260,"http://maps.google.com/maps?q=101 CONSTITUTION AVE NW Washington, DC 20001"
172815,CAPITAL TEAS,"731 8TH ST SE WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172815,"http://maps.google.com/maps?q=731 8TH ST SE WASHINGTON, DC 20003"
187435,CAPITAL TEAS,"[u""429 L'ENFANT PLZ SW STE 355 WASHINGTON, DC 20024""]",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187435,"http://maps.google.com/maps?q=429 L'ENFANT PLZ SW WASHINGTON, DC 20024"
4451,CAPITAL YACHT CLUB,"1000 WATER ST SW WASHINGTON, DC 20024",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4451,"http://maps.google.com/maps?q=1000 WATER ST SW WASHINGTON, DC 20024"
3300,CAPITOL (Sim) CARDS & GIFTS,"444 NORTH CAPITOL ST NW WASHINGTON, DC 20001",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3300,"http://maps.google.com/maps?q=444 NORTH CAPITOL ST NW WASHINGTON, DC 20001"
1338,CAPITOL CITY BREWING COMPANY,"1100 NEW YORK AVE NW Washington, DC 20005",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1338,"http://maps.google.com/maps?q=1100 NEW YORK AVE NW Washington, DC 20005"
5603,CAPITOL CITY WHOLESALERS,"1285 4TH ST NE UNIT A WASHINGTON, DC 20005",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5603,"http://maps.google.com/maps?q=1285 4TH ST NE WASHINGTON, DC 20005"
508,CAPITOL CITY WHOLESALERS,"9303 Avenel SILVER SPRING, MD 20903",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=508,"http://maps.google.com/maps?q=9303 Avenel SILVER SPRING, MD 20903"
188552,CAPITOL CITY WINE & SPIRITS,"500 K ST NW Washington, DC 20001",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188552,"http://maps.google.com/maps?q=500 K ST NW Washington, DC 20001"
188603,CAPITOL DUNKIN DONUTS BASKIN ROBBINS,"801 PENNSYLVANIA AVE SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188603,"http://maps.google.com/maps?q=801 PENNSYLVANIA AVE SE Washington, DC 20003"
4436,CAPITOL DUNKIN DONUTS BASKIN ROBBINS,"801 PENNSYLVANIA AVE SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4436,"http://maps.google.com/maps?q=801 PENNSYLVANIA AVE SE Washington, DC 20003"
147541,CAPITOL FINE WINE & SPIRITS,"415 H ST NE Washington, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147541,"http://maps.google.com/maps?q=415 H ST NE Washington, DC 20002"
147846,CAPITOL FOOD MART,"1634 NORTH CAPITOL ST NW Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147846,"http://maps.google.com/maps?q=1634 NORTH CAPITOL ST NW Washington, DC 20002"
1970,CAPITOL FOOD MART,"1634 NORTH CAPITOL ST NW Washington, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1970,"http://maps.google.com/maps?q=1634 NORTH CAPITOL ST NW Washington, DC 20002"
6470,CAPITOL FOOD MART,"1634 NORTH CAPITOL ST NW Washington, DC 20002",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6470,"http://maps.google.com/maps?q=1634 NORTH CAPITOL ST NW Washington, DC 20002"
188386,CAPITOL FOODS,"1320 5TH ST NE WASHINGTON, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188386,"http://maps.google.com/maps?q=1320 5TH ST NE WASHINGTON, DC 20002"
147623,CAPITOL FOODS,"1320 5TH ST NE WASHINGTON, DC 20002",Commission Merchant,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147623,"http://maps.google.com/maps?q=1320 5TH ST NE WASHINGTON, DC 20002"
6663,CAPITOL GROUNDS COFFEE,"1010 17TH ST NW Washington, DC 20036",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6663,"http://maps.google.com/maps?q=1010 17TH ST NW Washington, DC 20036"
1263,CAPITOL GROUNDS COFFEE,"1010 17TH ST NW Washington, DC 20036",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1263,"http://maps.google.com/maps?q=1010 17TH ST NW Washington, DC 20036"
2470,CAPITOL GROUNDS COFFEE,"2100 PENNSYLVANIA AVE NW Washington, DC 20036",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2470,"http://maps.google.com/maps?q=2100 PENNSYLVANIA AVE NW Washington, DC 20036"
187280,CAPITOL HILL  KITCHEN,"409 18TH ST NE Washington, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187280,"http://maps.google.com/maps?q=409 18TH ST NE Washington, DC 20002"
187279,CAPITOL HILL  KITCHEN,"409 18TH ST NE Washington, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187279,"http://maps.google.com/maps?q=409 18TH ST NE Washington, DC 20002"
5418,CAPITOL HILL BAKERY,"409 18 th street NE BLDG WASHINGTON, DC 20002",Unknown,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5418,"http://maps.google.com/maps?q=409 18 th street NE WASHINGTON, DC 20002"
4414,CAPITOL HILL CARE PHARMACY,"650 PENNSYLVANIA AVE SE Washington, DC 20003",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4414,"http://maps.google.com/maps?q=650 PENNSYLVANIA AVE SE Washington, DC 20003"
187989,CAPITOL HILL CRAB CAKES,"1243 GOOD HOPE RD SE WASHINGTON, DC 20020",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187989,"http://maps.google.com/maps?q=1243 GOOD HOPE RD SE WASHINGTON, DC 20020"
148127,CAPITOL HILL EXXON,"339 PENNSYLVANIA AVE SE Washington, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148127,"http://maps.google.com/maps?q=339 PENNSYLVANIA AVE SE Washington, DC 20003"
147323,CAPITOL HILL FOOD AND FUEL,"1248 PENNSYLVANIA AVE SE Washington, DC 20013",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147323,"http://maps.google.com/maps?q=1248 PENNSYLVANIA AVE SE Washington, DC 20013"
1554,CAPITOL HILL FOOD AND FUEL,"1248 PENNSYLVANIA AVE SE Washington, DC 20013",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1554,"http://maps.google.com/maps?q=1248 PENNSYLVANIA AVE SE Washington, DC 20013"
866,CAPITOL HILL MARKET,"241 MASSACHUSETTS AVE NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=866,"http://maps.google.com/maps?q=241 MASSACHUSETTS AVE NE Washington, DC 20002"
6032,CAPITOL HILL MONTESSORI @ LOGAN,"215 G ST NE WASHINGTON, DC 20002",School Cafeteria,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6032,"http://maps.google.com/maps?q=215 G ST NE WASHINGTON, DC 20002"
4996,CAPITOL HILL POULTRY,"225 7TH ST SE #9-S WASHINGTON, DC 20003",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4996,"http://maps.google.com/maps?q=225 7TH ST SE WASHINGTON, DC 20003"
4348,CAPITOL HILL TANDOOR & GRILL,"419 8TH ST SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4348,"http://maps.google.com/maps?q=419 8TH ST SE Washington, DC 20003"
6315,CAPITOL HILL TANDOOR & GRILL,"419 8TH ST SE Washington, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6315,"http://maps.google.com/maps?q=419 8TH ST SE Washington, DC 20003"
188175,CAPITOL HILL WINE AND SPIRITS,"323 PENNSYLVANIA AVE SE WASHINGTON, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188175,"http://maps.google.com/maps?q=323 PENNSYLVANIA AVE SE WASHINGTON, DC 20003"
4312,CAPITOL HILL WINE AND SPIRITS,"323 PENNSYLVANIA AVE SE WASHINGTON, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4312,"http://maps.google.com/maps?q=323 PENNSYLVANIA AVE SE WASHINGTON, DC 20003"
188785,CAPITOL KETTLE CORN,"1110 CONGRESS ST NE WASHINGTON, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188785,"http://maps.google.com/maps?q=1110 CONGRESS ST NE WASHINGTON, DC 20002"
172339,CAPITOL KOMBUCHA,"1110 CONGRESS ST NE WASHINGTON, DC 20002",Caterer,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172339,"http://maps.google.com/maps?q=1110 CONGRESS ST NE WASHINGTON, DC 20002"
779,CAPITOL LIQUORS,"1835 BENNING RD NE Washington, DC 20002",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=779,"http://maps.google.com/maps?q=1835 BENNING RD NE Washington, DC 20002"
4480,CAPITOL LIQUORS,"1301 SOUTH CAPITOL ST SW Washington, DC 20003",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4480,"http://maps.google.com/maps?q=1301 SOUTH CAPITOL ST SW Washington, DC 20003"
5206,CAPITOL LOUNGE,"237 PENNSYLVANIA AVE SE WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5206,"http://maps.google.com/maps?q=237 PENNSYLVANIA AVE SE WASHINGTON, DC 20003"
137273,CAPITOL LOUNGE,"237 PENNSYLVANIA AVE SE WASHINGTON, DC 20003",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=137273,"http://maps.google.com/maps?q=237 PENNSYLVANIA AVE SE WASHINGTON, DC 20003"
173050,CAPITOL MARKET,"2501 NORTH CAPITOL ST NE Washington, DC 20002",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173050,"http://maps.google.com/maps?q=2501 NORTH CAPITOL ST NE Washington, DC 20002"
148024,CAPITOL MARKET,"2501 NORTH CAPITOL ST NE Washington, DC 20002",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148024,"http://maps.google.com/maps?q=2501 NORTH CAPITOL ST NE Washington, DC 20002"
147293,CAPITOL MARKET,"2501 NORTH CAPITOL ST NE Washington, DC 20002",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147293,"http://maps.google.com/maps?q=2501 NORTH CAPITOL ST NE Washington, DC 20002"
2158,CAPITOL NEWSROOM,"1803 CONNECTICUT AVE NW Washington, DC 20009",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2158,"http://maps.google.com/maps?q=1803 CONNECTICUT AVE NW Washington, DC 20009"
7123,CAPITOL SKYLINE HOTEL,"10 I ST SW WASHINGTON, DC 20024",Restaurant Total,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7123,"http://maps.google.com/maps?q=10 I ST SW WASHINGTON, DC 20024"
5645,CAPITOL SKYLINE HOTEL GIFT SHOP,"10 I ST SW WASHINGTON, DC 20024",Food Products,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5645,"http://maps.google.com/maps?q=10 I ST SW WASHINGTON, DC 20024"
1545,CAPITOL SUPERMARKET,"1231 11TH ST NW Washington, DC 20007",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1545,"http://maps.google.com/maps?q=1231 11TH ST NW Washington, DC 20007"
5104,CAPITOL SUPERMARKET,"1231 11TH ST NW Washington, DC 20007",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5104,"http://maps.google.com/maps?q=1231 11TH ST NW Washington, DC 20007"
4663,CAPITOL SUPREME MARKET,"501 4TH ST SE Washington, DC 20003",Grocery Store,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4663,"http://maps.google.com/maps?q=501 4TH ST SE Washington, DC 20003"
4389,CAPITOL SZECHUAN,"5305 EAST CAPITOL ST SE Washington, DC 20019",Delicatessen,http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4389,"http://maps.google.com/maps?q=5305 EAST CAPITOL ST SE Washington, DC 20019"
